id_municipio,numero_obitos,numero_suicidios,populacao
4322376,11,1,2723
4322400,262,9,136364
4322509,189,4,62261
4322525,23,0,3287
4322533,43,2,10643
4322541,19,1,5015
4322558,10,0,1932
4322608,168,3,67373
4322707,80,1,23804
4322806,77,2,21351
4322855,13,1,2167
4322905,31,1,5763
4323002,324,7,261971
4323101,27,0,5761
4323200,26,0,3324
4323309,15,0,3408
4323358,11,0,2287
4323408,19,2,4257
4323457,22,0,4576
4323507,16,0,2884
4323606,9,0,1496
4323705,18,0,2707
4323754,22,1,3661
4323770,19,1,2896
4323804,53,0,10352
5000203,41,0,14323
5000252,18,2,1873
5000609,113,4,32095
5000708,74,2,24352
5000807,34,0,8461
5000856,30,1,6264
5000906,32,2,7979
5001003,83,2,20789
5001102,141,2,46469
5001243,41,2,8048
5001508,26,0,6614
5001904,57,1,19706
5002001,35,0,12587
5002100,79,3,23707
5002159,33,1,8550
5002209,57,1,18000
5002308,41,1,13144
5002407,65,3,19386
5002605,54,3,14319
5002704,624,15,765247
5002803,18,1,5081
5002902,65,2,21497
5002951,39,1,16102
5003108,20,0,3528
5003157,61,0,13698
5003207,212,4,101089
5003256,62,1,16488
5003306,99,1,33408
5003454,45,1,9603
5003488,42,1,9768
5003504,28,0,4725
5003702,320,9,186357
5003751,43,1,11084
5003801,78,0,16861
5003900,19,2,2945
5004007,42,2,8665
5004106,44,0,12555
5004304,52,2,15477
5004403,26,0,8834
5004502,44,1,17865
5004601,50,0,17751
5004700,82,1,20024
5004809,35,5,7340
5004908,18,1,6049
5005004,90,1,24920
5005103,19,0,3365
5005152,26,1,4765
5005202,50,0,17776
5005251,28,3,6190
5005400,81,2,28599
5005608,78,1,25099
5005681,50,1,14020
5005707,125,2,41091
5005806,43,1,18064
5006002,30,1,11949
5006200,123,1,39470
5006259,19,0,4805
5006309,125,1,39607
5006358,46,3,10758
5006408,28,0,8695
5006606,175,3,68317
5006903,54,1,13691
5007109,73,1,19159
5007208,89,2,27567
5007307,23,1,5305
5007406,60,0,20402
5007505,20,1,4976
5007554,24,0,7457
5007695,65,1,20359
5007703,57,0,7937
5007802,19,0,6172
5007901,74,2,29298
5007935,28,1,12251
5007950,45,2,9814
5007976,17,0,2724
5008008,40,1,12892
5008305,200,6,87113
5008404,33,0,4667
5100102,25,1,6193
5100201,54,2,14866
5100250,130,5,47281
5100300,49,0,11883
5100359,13,0,4564
5100409,44,1,8356
5100508,33,1,5702
5100607,16,0,5557
5100805,22,0,6328
5101001,17,1,3456
5101209,4,0,1305
5101258,53,1,14499
5101308,43,0,10169
5101407,41,0,19372
5101605,24,1,6074
5101704,85,5,32744
5101803,122,4,56853
5101852,9,0,4703
5101902,40,2,12464
5102504,210,2,90391
5102603,26,0,12863
5102637,60,1,26562
5102678,70,1,25533
5102686,7,0,4264
5102694,11,1,6530
5102702,45,1,19329
5102793,39,1,9065
5102850,26,0,6920
5103007,71,3,17940
5103056,32,2,12073
5103106,23,2,5396
5103205,92,1,26738
5103254,55,0,14149
5103304,61,2,19543
5103353,48,1,28594
5103361,7,0,2947
5103379,29,2,13390
5103403,508,8,542861
5103437,20,0,4967
5103452,28,0,9489
5103502,55,0,20486
5103601,42,1,8165
5103700,22,0,9557
5103809,15,0,3503
5103858,12,0,5619
5103908,26,1,4380
5103957,9,0,2541
5104104,71,3,33791
5104203,60,1,11085
5104500,10,0,2080
5104526,5,1,2236
5104542,18,0,4337
5104559,16,0,6491
5104609,37,1,10083
5104807,96,2,27494
5104906,27,0,8543
5105002,37,0,12747
5105101,87,1,36168
5105150,115,2,39526
5105176,35,2,6420
5105200,45,1,12887
5105234,15,0,3535
5105259,53,2,28646
5105309,12,0,2053
5105507,28,1,14862
5105580,32,0,18634
5105606,41,3,12078
5105622,84,2,22623
5105903,57,0,15630
5106000,31,1,5160
5106109,40,0,13361
5106158,35,0,9800
5106174,9,0,2001
5106182,12,1,4789
5106190,13,0,3671
5106208,27,0,4606
5106216,46,0,11015
5106224,38,0,19178
5106232,56,0,19562
5106240,23,1,7749
5106257,52,0,17332
5106265,19,0,6508
5106273,11,1,2952
5106281,25,1,8944
5106299,25,1,8812
5106307,72,0,15830
5106315,7,0,1165
5106372,58,0,15375
5106422,88,0,17978
5106455,17,1,2965
5106505,83,1,31451
5106653,11,0,4537
5106703,15,0,1933
5106752,101,4,42429
5106778,28,0,9465
5106802,21,0,6559
5106828,32,1,11038
5106851,16,1,4096
5107008,73,1,17186
5107040,104,1,60060
5107065,26,1,10428
5107107,80,2,17980
5107156,10,0,1679
5107180,29,2,7691
5107198,6,0,2388
5107206,25,1,4617
5107248,9,0,4414
5107263,9,0,2162
5107297,19,0,3139
5107305,43,0,14434
5107354,13,0,6997
5107404,17,0,3641
5107578,4,1,4347
5107602,313,8,169814
5107701,60,0,17679
5107743,8,1,1483
5107750,18,0,2775
5107768,11,0,1763
5107776,18,0,6759
5107792,9,0,2216
5107800,55,0,15469
5107859,24,0,9226
5107875,36,1,12656
5107883,2,0,1345
5107909,188,3,103868
5107925,104,2,50613
5107941,26,0,16991
5107958,167,7,72311
5108006,17,1,7741
5108055,38,1,11514
5108105,19,0,2082
5108204,22,1,4190
5108303,9,0,5834
5108352,13,0,3337
5108402,368,4,254736
5108501,27,1,11499
5108600,54,1,20108
5108808,21,1,5491
5108857,12,1,2891
5108907,15,0,4188
5108956,20,1,8883
5200050,21,1,6531
5200100,26,0,12967
5200134,56,0,21436
5200159,9,0,2549
5200175,11,0,4833
5200209,7,0,2394
5200258,154,3,168919
5200308,63,1,22689
5200506,12,0,2229
5200555,14,0,2872
5200605,9,1,7652
5200803,22,0,7685
5200829,12,0,3123
5200852,24,1,4986
5200902,18,2,3936
5201108,365,6,318808
5201207,5,0,914
5201306,68,3,19159
5201405,406,9,453104
5201454,7,0,2786
5201504,14,1,3513
5201603,23,0,4449
5201702,54,0,18698
5201801,24,1,7715
5202155,24,0,7264
5202353,17,1,3890
5202502,28,0,5232
5202601,18,1,4213
5202809,17,0,2633
5203104,15,0,897
5203203,26,0,5513
5203302,75,1,22043
5203401,31,1,8129
5203500,63,1,18035
5203559,36,1,6853
5203575,13,0,2572
5203609,14,0,3096
5203807,19,0,5717
5203906,41,1,8700
5203939,10,0,3106
5203962,4,0,3627
5204003,26,0,6975
5204102,26,1,8676
5204201,9,0,1545
5204250,33,0,8542
5204300,29,2,10092
5204409,45,1,15233
5204508,100,3,68508
5204557,10,0,3539
5204607,13,0,3796
5204656,6,0,3133
5204706,36,0,10664
5204805,13,0,4522
5204854,22,0,5277
5204904,52,1,18748
5204953,24,0,1707
5205000,36,1,7426
5205059,25,0,4451
5205109,139,4,71680
5205208,18,0,4475
5205307,24,0,9885
5205406,68,1,18960
5205455,25,0,7083
5205471,14,0,5338
5205497,107,5,48778
5205513,42,0,17779
5205521,15,0,3882
5205703,16,0,2739
5205802,33,0,9957
5205901,32,2,7487
5206206,98,3,40900
5206305,12,0,3324
5206404,49,0,11305
5206503,14,0,3852
5206602,15,0,3269
5206701,6,0,3028
5206800,9,0,2558
5206909,3,0,2029
5207105,16,0,2395
5207253,31,0,7335
5207352,20,1,3629
5207402,34,0,11128
5207501,22,0,3406
5207535,31,1,6987
5207600,29,0,7040
5207808,47,2,10021
5207907,17,0,9320
5208004,170,6,92331
5208103,15,0,5168
5208152,6,0,2816
5208301,16,0,5281
5208400,27,0,13212
5208509,29,0,4671
5208608,125,2,53317
5208707,772,19,1220412
5208806,78,1,24492
5208905,85,0,26631
5209101,96,2,32066
5209150,15,0,3915
5209200,62,2,15439
5209291,9,0,2842
5209408,9,0,3988
5209457,11,1,2203
5209606,17,0,3758
5209705,55,0,15179
5209804,20,1,4229
5209903,21,0,11841
5209937,26,0,5447
5209952,38,2,13274
5210000,101,1,47984
5210109,87,2,23984
5210158,10,0,2757
5210208,91,2,32491
5210307,11,1,2744
5210406,97,1,30116
5210562,21,0,4607
5210604,26,0,5139
5210802,16,0,5926
5210901,66,1,14876
5211008,36,0,12189
5211206,93,1,25450
5211305,18,0,5141
5211404,40,0,7981
5211503,219,3,86496
5211602,16,1,2976
5211701,23,0,6244
5211800,110,1,37053
5211909,179,3,84922
5212006,16,0,3154
5212055,7,0,2144
5212105,33,0,7260
5212204,62,1,19381
5212253,6,0,965
5212303,25,0,8054
5212501,246,4,187262
5212600,8,0,2209
5212709,12,0,5497
5212808,38,0,11311
5212907,12,0,2301
5212956,20,0,5001
5213004,42,0,10187
5213053,8,0,2100
5213087,78,1,34584
5213103,133,3,44848
5213400,4,0,1852
5213509,30,0,6098
5213707,25,0,7652
5213756,34,0,9318
5213772,6,0,4769
5213806,116,3,40241
5213855,11,0,2462
5213905,26,0,4908
5214002,43,1,12005
5214051,16,0,10055
5214101,11,0,3880
5214408,31,1,6917
5214507,70,1,22710
5214606,97,1,36963
5214705,9,1,2305
5214804,12,0,1988
5214838,35,0,11031
5214861,43,0,9268
5214879,12,0,2302
5214903,6,0,2979
5215009,34,1,7457
5215207,13,0,3725
5215231,130,3,96442
5215256,10,0,2721
5215306,46,1,13508
5215405,21,1,4431
5215504,24,1,4691
5215603,65,0,25220
5215652,12,0,3405
5215702,61,2,18699
5215801,12,0,2446
5215900,15,0,3511
5216007,9,0,2979
5216304,45,1,8719
5216403,49,0,11575
5216452,10,1,3792
5216809,25,0,10115
5216908,19,0,2226
5217104,69,1,24377
5217203,46,1,11900
5217302,50,0,21240
5217401,96,2,29258
5217609,140,2,98491
5217708,59,0,17383
5218003,102,2,40436
5218052,12,0,2983
5218102,8,0,4195
5218300,66,0,27932
5218391,22,0,3830
5218508,96,3,38165
5218607,32,2,11169
5218706,16,0,4419
5218789,3,0,3028
5218805,222,6,136229
5218904,63,1,19122
5219001,27,0,7661
5219100,18,0,5737
5219209,8,0,3624
5219258,19,0,4497
5219308,112,1,35582
5219357,16,0,3374
5219407,19,0,5496
5219456,9,0,3150
5219506,16,0,3227
5219605,13,0,4398
5219704,56,1,8684
5219712,22,0,4632
5219738,23,0,3932
5219753,114,0,78995
5219803,29,1,9123
5219902,21,0,6046
5220009,20,0,7933
5220058,4,0,2132
5220108,79,2,27376
5220157,16,0,4173
5220207,57,1,25472
5220264,10,0,3970
5220280,9,0,1969
5220405,55,2,15367
5220454,139,1,74687
5220504,25,0,5406
5220603,59,3,19252
5220686,18,1,6693
5220702,8,0,2631
5221007,15,0,3231
5221080,5,0,3481
5221197,14,0,6266
5221304,8,0,3253
5221403,208,5,102430
5221452,7,0,2993
5221502,22,0,4948
5221551,9,0,4327
5221577,10,0,3087
5221601,94,2,33235
5221700,50,2,14072
5221809,12,1,3304
5221858,187,4,123921
5221908,18,1,3589
5222005,25,1,12950
5222054,26,0,6591
5222203,13,1,3617
5222302,18,1,5001
5300108,953,25,2383784
